jp1, jp2, jp_len, corr
wcmg-48ep.grade_level JOIN yg5a-hytu.grade_level,wcmg-48ep.core_subject_ms_core_and JOIN nhq5-jx6b.department,[0.5069930815957107, -0.08684246921298866]
wcmg-48ep.grade_level JOIN yg5a-hytu.grade_level,wcmg-48ep.core_subject_ms_core_and JOIN n2rw-tynt.department,[0.5069930815957107, -0.08278977450698682]
wcmg-48ep.grade_level JOIN yg5a-hytu.grade_level,wcmg-48ep.core_subject_ms_core_and JOIN d3ge-anaz.core_subject_ms_core_and_9_12_only_,[0.5069930815957107, 0.30286651746309623]
wcmg-48ep.grade_level JOIN yg5a-hytu.grade_level,wcmg-48ep.core_subject_ms_core_and JOIN 43qn-d6r8.department,[0.5069930815957107, -0.08975890324853052]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN 5nz7-hh6t.grade_level,[1, 0.005181456881842894]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN 8i43-kna8.grade_level,[1, 0.1826823088989026]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN xffd-vsgf.gradelevel,[1, 0.0623092820102003]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN vwxi-2r5k.grade_level,[1, -0.16381283044036016]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN fi8f-t673.grade_level,[1, 0.5774934624094736]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN mefg-rpis.report_date,[1, 0.06964979359870636]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN p3r6-jdne.gradelevel,[1, 0.05860676653565018]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN sgxc-mnpk.grade_level,[1, 0.08003237010114267]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN 7jzh-b7rq.grade,[1, -0.027499616505531954]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN a8wp-rerh.effective_date,[1, -0.015185371334308032]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN fb26-34vu.grade,[1, -0.04162047389459643]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN nnyy-27fp.grade_level,[1, -0.0600711084457722]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN i8ys-e4pm.grade,[1, 0.08593251493109161]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN sebv-z45x.community_board,[1, -0.0053710142226129935]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN vn4m-mk4t.board,[1, 0]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN 4s7y-vm5x.grade_level,[1, 0.21153595802439187]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN bzs3-dh33.grade_level,[1, -0.0789637091293876]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN ebb7-mvp5.month,[1, -0.16060738686481635]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN ipu4-2q9a.permit_sequence__,[1, 0]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN edai-t99u.grade_level,[1, 0.4021307197536564]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN 4qii-5cz9.grade_level,[1, -0.12106813549390222]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN 82rt-zc4y.grade_,[1, -0.07461348257281404]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN smdw-73pj.revenue_month,[1, -0.1568955604141063]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN bhwu-wuzu.revenue_month,[1, -0.015554669892687183]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN 8as3-nzhd.grade_level,[1, 0.23734257848757584]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN 8isn-pgv3.city_community_board,[1, 0.11395333930253566]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN gez6-674h.grade,[1, 0.014565820108641589]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN 6wcu-cfa3.grade_,[1, 0.05467353612781756]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN 4quv-6za7.grade_level,[1, -0.32803676351504907]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.grade_level JOIN 2vv4-3iny.grade_level,[1, 0.059279075614646674]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN f7qh-bcr5.service_category_k_9_only,[0.12308572810263158, -0.21095525037205087]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN yg5a-hytu.service_category_0k_08_only,[0.12308572810263158, 0.2804727593591903]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN ptkq-bbd4.program_type,[0.12308572810263158, 0.2836656915694544]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,[0.12308572810263158, 0.14001202201385185]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,[0.12308572810263158, 0.17319783396487282]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,[0.12308572810263158, 0.151930229830255]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN urc8-8bjy.service_category_0k_09_only,[0.12308572810263158, -0.00528618877285555]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN 8i43-kna8.service_category,[0.12308572810263158, 0.1608455856186602]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN 82rt-zc4y.service_category_k_9_only_,[0.12308572810263158, 0.004335937927996541]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN 4hiy-398i.service_category_0k_08_only,[0.12308572810263158, -0.00906523934885864]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN vwxi-2r5k.service_category,[0.12308572810263158, 0.132163362100067]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN dp2s-vccd.program_type,[0.12308572810263158, 0.3219906270070322]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN 5nz7-hh6t.service_category_0k_09_only,[0.12308572810263158, -0.09701054496217822]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN 3aka-ggej.service_category_0k_08_only,[0.12308572810263158, 0.15034059728141336]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN ytjm-yias.service_category_0k_08_only,[0.12308572810263158, 0.25886717169994383]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN xkuq-9uzf.program_type,[0.12308572810263158, 0.3013816370236288]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN by8q-dp62.program_type,[0.12308572810263158, 0.2949323678188913]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN fb26-34vu.service_category_k_9_only,[0.12308572810263158, -0.01061263623255401]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN gez6-674h.service_category_k_9_only,[0.12308572810263158, -0.043534593221042785]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN 7ynj-zrfs.program_type,[0.12308572810263158, 0.19307638475997574]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN 2vv4-3iny.service_category_0k_09_only,[0.12308572810263158, -0.07071142569748005]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN abgn-8q46.service_category_k_9_only_,[0.12308572810263158, -0.21077775009731958]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN 7yds-6i8e.service_category_k_9_only_,[0.12308572810263158, -0.055501813668261915]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN wtqm-fd2z.program_type,[0.12308572810263158, 0.2828328689164269]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN jkyj-m87c.program_type,[0.12308572810263158, 0.3473820447635762]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN xefy-6ent.service_category,[0.12308572810263158, 0.14068561246011835]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN qusa-igsv.service_category_0k_08_only,[0.12308572810263158, -0.051340294042929065]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.service_category_0k_08_only JOIN edai-t99u.service_category_k_9_only,[0.12308572810263158, 0.2061764284256118]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.core_subject_ms_core_and JOIN icps-nwdu.department,[0.5069930815957107, 0.014607451521799781]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.core_subject_ms_core_and JOIN weaz-wxw9.core_course_high_schools_only_,[0.5069930815957107, 0.02792069746073627]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.core_subject_ms_core_and JOIN nwrb-z58j.core_course_high_schools_only_,[0.5069930815957107, 0.027500879685073955]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.core_subject_ms_core_and JOIN izav-3bhy.department,[0.5069930815957107, -0.03299681222134068]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.core_subject_ms_core_and JOIN fb26-34vu.core_subject_ms_core_and_9_12_only,[0.5069930815957107, -0.044262605192836285]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.core_subject_ms_core_and JOIN w49k-mmkh.core_course_high_schools_only_,[0.5069930815957107, -0.35562965637375044]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.core_subject_ms_core_and JOIN sas9-vd86.department,[0.5069930815957107, -0.013572373165392441]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.core_subject_ms_core_and JOIN 4hiy-398i.core_subject_ms_core_and,[0.5069930815957107, -0.016906505362670743]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.core_subject_ms_core_and JOIN dcpj-gxjy.department,[0.5069930815957107, 0.035912189513018465]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.core_subject_ms_core_and JOIN 9igb-ny64.department,[0.5069930815957107, -0.19579597315646363]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.core_subject_ms_core_and JOIN ajgi-hpq9.core_subject_ms_core_and,[0.5069930815957107, 0.020173829055453677]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.core_subject_ms_core_and JOIN nhq5-jx6b.department,[0.5069930815957107, -0.19579597315646363]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.core_subject_ms_core_and JOIN n2rw-tynt.department,[0.5069930815957107, -0.06295821528294879]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.core_subject_ms_core_and JOIN d3ge-anaz.core_subject_ms_core_and_9_12_only_,[0.5069930815957107, -0.13797180911692553]
wcmg-48ep.grade_level JOIN nurr-mhyi.grade_level,wcmg-48ep.core_subject_ms_core_and JOIN 43qn-d6r8.department,[0.5069930815957107, -0.2000753702108272]
wcmg-48ep.grade_level JOIN 5nz7-hh6t.grade_level,wcmg-48ep.grade_level JOIN 8i43-kna8.grade_level,[1, -0.13444998431697186]
wcmg-48ep.grade_level JOIN 5nz7-hh6t.grade_level,wcmg-48ep.grade_level JOIN xffd-vsgf.gradelevel,[1, -0.014759821377299184]
wcmg-48ep.grade_level JOIN 5nz7-hh6t.grade_level,wcmg-48ep.grade_level JOIN vwxi-2r5k.grade_level,[1, -0.16633049851627402]
wcmg-48ep.grade_level JOIN 5nz7-hh6t.grade_level,wcmg-48ep.grade_level JOIN fi8f-t673.grade_level,[1, -0.034996274620684144]
wcmg-48ep.grade_level JOIN 5nz7-hh6t.grade_level,wcmg-48ep.grade_level JOIN mefg-rpis.report_date,[1, -0.010541799195411886]
wcmg-48ep.grade_level JOIN 5nz7-hh6t.grade_level,wcmg-48ep.grade_level JOIN p3r6-jdne.gradelevel,[1, 0.001866788754259751]
wcmg-48ep.grade_level JOIN 5nz7-hh6t.grade_level,wcmg-48ep.grade_level JOIN sgxc-mnpk.grade_level,[1, -0.08016562656686703]
wcmg-48ep.grade_level JOIN 5nz7-hh6t.grade_level,wcmg-48ep.grade_level JOIN 7jzh-b7rq.grade,[1, -0.011054928474227663]
wcmg-48ep.grade_level JOIN 5nz7-hh6t.grade_level,wcmg-48ep.grade_level JOIN a8wp-rerh.effective_date,[1, -0.07221570206284939]
wcmg-48ep.grade_level JOIN 5nz7-hh6t.grade_level,wcmg-48ep.grade_level JOIN fb26-34vu.grade,[1, 0.01262776419014775]
wcmg-48ep.grade_level JOIN 5nz7-hh6t.grade_level,wcmg-48ep.grade_level JOIN nnyy-27fp.grade_level,[1, 0.6350474109682522]
wcmg-48ep.grade_level JOIN 5nz7-hh6t.grade_level,wcmg-48ep.grade_level JOIN i8ys-e4pm.grade,[1, 0.023768008255799142]
wcmg-48ep.grade_level JOIN 5nz7-hh6t.grade_level,wcmg-48ep.grade_level JOIN sebv-z45x.community_board,[1, 0.06451292436975349]
wcmg-48ep.grade_level JOIN 5nz7-hh6t.grade_level,wcmg-48ep.grade_level JOIN vn4m-mk4t.board,[1, 0]
wcmg-48ep.grade_level JOIN 5nz7-hh6t.grade_level,wcmg-48ep.grade_level JOIN 4s7y-vm5x.grade_level,[1, -0.13983100147607785]
wcmg-48ep.grade_level JOIN 5nz7-hh6t.grade_level,wcmg-48ep.grade_level JOIN bzs3-dh33.grade_level,[1, -0.019294441809233943]
wcmg-48ep.grade_level JOIN 5nz7-hh6t.grade_level,wcmg-48ep.grade_level JOIN ebb7-mvp5.month,[1, -0.04565341913442004]
